accuracy,log_loss,fit_time,predict_time,total_time,peak_memory_mb,n_train,n_test,dataset,method_name,k,run,selection_method,selection_space,method,space,t_stage12,t_retrieval,t_stage3
0.7733333333333333,0.49458814974684895,0.34459900856018066,0.10317349433898926,0.4477725028991699,905.768448,598,150,blood-transfusion,emb_cosine,64,3,cosine,embedding,cosine,embedding,0.01625204086303711,0.0011854171752929688,0.08518218994140625
0.7866666666666666,0.4808598277779854,0.3282434940338135,0.17320895195007324,0.5014524459838867,1598.094848,598,150,blood-transfusion,emb_cosine,128,3,cosine,embedding,cosine,embedding,0.01642608642578125,0.0012502670288085938,0.155012845993042
0.7866666666666666,0.47633950426702104,0.32120394706726074,0.3145895004272461,0.6357934474945068,2977.152512,598,150,blood-transfusion,emb_cosine,256,3,cosine,embedding,cosine,embedding,0.016576766967773438,0.001226186752319336,0.29607415199279785
0.7866666666666666,0.4885785399249278,0.2743189334869385,0.09736013412475586,0.37167906761169434,261.599744,598,150,blood-transfusion,full_tabicl,598,4,none,none,,,,,
0.78,0.5143748551196643,0.32438206672668457,0.0942695140838623,0.4186515808105469,386.407936,598,150,blood-transfusion,random,16,4,random,embedding,random,embedding,0.01648259162902832,0.04272103309631348,0.034538984298706055
0.76,0.4954061735494476,0.34037113189697266,0.11314558982849121,0.45351672172546387,558.945792,598,150,blood-transfusion,random,32,4,random,embedding,random,embedding,0.0159454345703125,0.04316544532775879,0.05350041389465332
0.8,0.48153419576124007,0.32463932037353516,0.14527249336242676,0.4699118137359619,905.784832,598,150,blood-transfusion,random,64,4,random,embedding,random,embedding,0.016268014907836914,0.042865753173828125,0.08559632301330566
0.78,0.49236897351716247,0.3232865333557129,0.2149357795715332,0.5382223129272461,1598.111232,598,150,blood-transfusion,random,128,4,random,embedding,random,embedding,0.016137123107910156,0.04336237907409668,0.1549067497253418
0.8,0.4889028758672149,0.3275487422943115,0.35709524154663086,0.6846439838409424,2977.168896,598,150,blood-transfusion,random,256,4,random,embedding,random,embedding,0.016385316848754883,0.04399561882019043,0.29560422897338867
0.7333333333333333,0.6542254410635777,0.323772668838501,0.05577993392944336,0.37955260276794434,386.456064,598,150,blood-transfusion,raw_euclidean,16,4,euclidean,raw,euclidean,raw,0.01629018783569336,0.0012679100036621094,0.03475356101989746
0.7466666666666667,0.5399782732505854,0.3250453472137451,0.0723578929901123,0.3974032402038574,558.99392,598,150,blood-transfusion,raw_euclidean,32,4,euclidean,raw,euclidean,raw,0.016130685806274414,0.001260995864868164,0.05332493782043457
0.76,0.5167443453587822,0.3229823112487793,0.10441851615905762,0.4274008274078369,905.83296,598,150,blood-transfusion,raw_euclidean,64,4,euclidean,raw,euclidean,raw,0.016242027282714844,0.0012145042419433594,0.0853114128112793
0.7666666666666667,0.5073696307569892,0.32721400260925293,0.17444658279418945,0.5016605854034424,1598.15936,598,150,blood-transfusion,raw_euclidean,128,4,euclidean,raw,euclidean,raw,0.016216039657592773,0.0014297962188720703,0.1551375389099121
0.7733333333333333,0.495431193988958,0.3317253589630127,0.31555604934692383,0.6472814083099365,2977.217024,598,150,blood-transfusion,raw_euclidean,256,4,euclidean,raw,euclidean,raw,0.01596689224243164,0.001405954360961914,0.29578065872192383
0.7266666666666667,0.702997098611655,0.3304786682128906,0.05504345893859863,0.38552212715148926,386.456064,598,150,blood-transfusion,raw_cosine,16,4,cosine,raw,cosine,raw,0.015912771224975586,0.0012459754943847656,0.03480935096740723
0.76,0.5689813599485213,0.3278536796569824,0.07254886627197266,0.4004025459289551,558.99392,598,150,blood-transfusion,raw_cosine,32,4,cosine,raw,cosine,raw,0.01629352569580078,0.0012509822845458984,0.0533449649810791
0.7666666666666667,0.5163257062588483,0.3262763023376465,0.1050407886505127,0.4313170909881592,905.83296,598,150,blood-transfusion,raw_cosine,64,4,cosine,raw,cosine,raw,0.016361236572265625,0.0013871192932128906,0.0856165885925293
0.7666666666666667,0.49980189115537677,0.32508325576782227,0.17374753952026367,0.49883079528808594,1598.15936,598,150,blood-transfusion,raw_cosine,128,4,cosine,raw,cosine,raw,0.01619696617126465,0.0011875629425048828,0.15468573570251465
0.7733333333333333,0.4968384076269208,0.32500290870666504,0.31484007835388184,0.6398429870605469,2977.217024,598,150,blood-transfusion,raw_cosine,256,4,cosine,raw,cosine,raw,0.016013622283935547,0.0011746883392333984,0.2957451343536377
0.7333333333333333,0.7931859660538512,0.3429281711578369,0.054825782775878906,0.3977539539337158,386.407936,598,150,blood-transfusion,emb_euclidean,16,4,euclidean,embedding,euclidean,embedding,0.01652669906616211,0.0012900829315185547,0.034822940826416016
0.7666666666666667,0.5593764236076458,0.3404083251953125,0.07164907455444336,0.41205739974975586,558.945792,598,150,blood-transfusion,emb_euclidean,32,4,euclidean,embedding,euclidean,embedding,0.0162808895111084,0.0012743473052978516,0.053545475006103516
0.7666666666666667,0.5144213909833822,0.33194518089294434,0.10378146171569824,0.4357266426086426,905.784832,598,150,blood-transfusion,emb_euclidean,64,4,euclidean,embedding,euclidean,embedding,0.016472816467285156,0.0012221336364746094,0.08556079864501953
0.7666666666666667,0.510467358996046,0.3409242630004883,0.1735548973083496,0.5144791603088379,1598.111232,598,150,blood-transfusion,emb_euclidean,128,4,euclidean,embedding,euclidean,embedding,0.016304969787597656,0.0014450550079345703,0.15525388717651367
0.7733333333333333,0.4954022475368254,0.3421461582183838,0.3144364356994629,0.6565825939178467,2977.168896,598,150,blood-transfusion,emb_euclidean,256,4,euclidean,embedding,euclidean,embedding,0.016272544860839844,0.0014672279357910156,0.2957136631011963
0.7333333333333333,0.7906924498971366,0.30983400344848633,0.05420684814453125,0.3640408515930176,386.407936,598,150,blood-transfusion,emb_cosine,16,4,cosine,embedding,cosine,embedding,0.016612768173217773,0.0012576580047607422,0.034677982330322266
0.7533333333333333,0.5499107823030911,0.32337164878845215,0.07126116752624512,0.39463281631469727,558.945792,598,150,blood-transfusion,emb_cosine,32,4,cosine,embedding,cosine,embedding,0.016132593154907227,0.001251220703125,0.053369998931884766
0.7666666666666667,0.5141967155281174,0.33841967582702637,0.10349440574645996,0.44191408157348633,905.784832,598,150,blood-transfusion,emb_cosine,64,4,cosine,embedding,cosine,embedding,0.01632976531982422,0.0012199878692626953,0.08540582656860352
0.7666666666666667,0.5117925359318908,0.3262808322906494,0.17345881462097168,0.4997396469116211,1598.111232,598,150,blood-transfusion,emb_cosine,128,4,cosine,embedding,cosine,embedding,0.01638627052307129,0.001188039779663086,0.15533018112182617
0.78,0.49546178746549185,0.3254396915435791,0.31428980827331543,0.6397294998168945,2977.168896,598,150,blood-transfusion,emb_cosine,256,4,cosine,embedding,cosine,embedding,0.016114234924316406,0.0011897087097167969,0.2957448959350586
0.9084181313598519,0.21804195743515908,0.312192440032959,0.21323227882385254,0.5254247188568115,769.378816,4323,1081,phoneme,full_tabicl,4323,0,none,none,,,,,
0.8001850138760407,0.4151567660542759,0.41940903663635254,0.9223282337188721,1.3417372703552246,1639.481344,4323,1081,phoneme,random,16,0,random,embedding,random,embedding,0.05288124084472656,0.6802957057952881,0.18654680252075195
0.8075855689176689,0.40148740645323244,0.39847397804260254,1.1025176048278809,1.5009915828704834,2878.951424,4323,1081,phoneme,random,32,0,random,embedding,random,embedding,0.05365777015686035,0.7376008033752441,0.30328845977783203
0.8149861239592969,0.3767618085776896,0.41106176376342773,1.2737302780151367,1.6847920417785645,5361.221632,4323,1081,phoneme,random,64,0,random,embedding,random,embedding,0.0541529655456543,0.6816658973693848,0.5296251773834229
0.8325624421831638,0.3619777506369045,0.3930790424346924,1.7870986461639404,2.180177688598633,10322.786304,4323,1081,phoneme,random,128,0,random,embedding,random,embedding,0.054433584213256836,0.683290958404541,1.0412003993988037
0.8381128584643849,0.34322080896837476,0.4107706546783447,2.8388893604278564,3.249660015106201,20243.255296,4323,1081,phoneme,random,256,0,random,embedding,random,embedding,0.0540311336517334,0.6859045028686523,2.0913665294647217
0.9000925069380203,0.2501270713605304,0.4153261184692383,0.25551652908325195,0.6708426475524902,1640.602112,4323,1081,phoneme,raw_euclidean,16,0,euclidean,raw,euclidean,raw,0.053325653076171875,0.002065420150756836,0.18089628219604492
0.8991674375578168,0.23621713475250014,0.493915319442749,0.3733029365539551,0.8672182559967041,2879.384064,4323,1081,phoneme,raw_euclidean,32,0,euclidean,raw,euclidean,raw,0.05475425720214844,0.002116680145263672,0.2972984313964844
0.9000925069380203,0.22559710999929414,0.389209508895874,0.5900166034698486,0.9792261123657227,5361.654272,4323,1081,phoneme,raw_euclidean,64,0,euclidean,raw,euclidean,raw,0.05227470397949219,0.0020596981048583984,0.5237021446228027
0.9010175763182239,0.2248730128787803,0.3978688716888428,1.1027464866638184,1.5006153583526611,10323.057152,4323,1081,phoneme,raw_euclidean,128,0,euclidean,raw,euclidean,raw,0.05387234687805176,0.0019388198852539062,1.0352551937103271
0.902867715078631,0.21342345099287172,0.3935258388519287,2.154557943344116,2.548083782196045,20243.687936,4323,1081,phoneme,raw_euclidean,256,0,euclidean,raw,euclidean,raw,0.05419325828552246,0.0021123886108398438,2.0866518020629883
0.9000925069380203,0.2548703556818211,0.46303772926330566,0.25534749031066895,0.7183852195739746,1640.602112,4323,1081,phoneme,raw_cosine,16,0,cosine,raw,cosine,raw,0.053784847259521484,0.0017993450164794922,0.18006324768066406
0.8991674375578168,0.2349369346853018,0.4906628131866455,0.37436676025390625,0.8650295734405518,2879.384064,4323,1081,phoneme,raw_cosine,32,0,cosine,raw,cosine,raw,0.05521988868713379,0.0020911693572998047,0.29685211181640625
0.9010175763182239,0.22476129862454902,0.3871152400970459,0.5905876159667969,0.9777028560638428,5361.654272,4323,1081,phoneme,raw_cosine,64,0,cosine,raw,cosine,raw,0.053640127182006836,0.002239704132080078,0.523090124130249
0.9019426456984274,0.22252464067439032,0.3964364528656006,1.1034176349639893,1.4998540878295898,10323.138048,4323,1081,phoneme,raw_cosine,128,0,cosine,raw,cosine,raw,0.05398917198181152,0.0019228458404541016,1.0359251499176025
0.9037927844588344,0.21360576921422111,0.4015920162200928,2.1544106006622314,2.556002616882324,20243.687936,4323,1081,phoneme,raw_cosine,256,0,cosine,raw,cosine,raw,0.053601741790771484,0.0019838809967041016,2.087026834487915
0.8973172987974098,0.25095482813206227,0.39787745475769043,0.2518489360809326,0.649726390838623,1640.169472,4323,1081,phoneme,emb_euclidean,16,0,euclidean,embedding,euclidean,embedding,0.05354046821594238,0.0017964839935302734,0.18280959129333496
0.8936170212765957,0.23421575162556113,0.48382043838500977,0.36870813369750977,0.8525285720825195,2878.951424,4323,1081,phoneme,emb_euclidean,32,0,euclidean,embedding,euclidean,embedding,0.05374574661254883,0.0017969608306884766,0.3000612258911133
0.8973172987974098,0.22581028072569675,0.39847445487976074,0.5899770259857178,0.9884514808654785,5361.221632,4323,1081,phoneme,emb_euclidean,64,0,euclidean,embedding,euclidean,embedding,0.05435919761657715,0.0022192001342773438,0.5260367393493652
0.8991674375578168,0.2214181009907861,0.40374112129211426,1.102506160736084,1.5062472820281982,10322.624512,4323,1081,phoneme,emb_euclidean,128,0,euclidean,embedding,euclidean,embedding,0.05373668670654297,0.0019192695617675781,1.039039134979248
0.902867715078631,0.21512942608079533,0.3940577507019043,2.1538312435150146,2.547888994216919,20243.255296,4323,1081,phoneme,emb_euclidean,256,0,euclidean,embedding,euclidean,embedding,0.05442690849304199,0.0019714832305908203,2.089064121246338
0.8973172987974098,0.25120936441901887,0.4067833423614502,0.2504599094390869,0.6572432518005371,1640.169472,4323,1081,phoneme,emb_cosine,16,0,cosine,embedding,cosine,embedding,0.05387544631958008,0.0017504692077636719,0.18237018585205078
0.8908418131359852,0.23471812572973078,0.5450057983398438,0.3657875061035156,0.9107933044433594,2878.951424,4323,1081,phoneme,emb_cosine,32,0,cosine,embedding,cosine,embedding,0.054404497146606445,0.0017201900482177734,0.2989015579223633
0.8982423681776133,0.22555818537717312,0.38991737365722656,0.5899865627288818,0.9799039363861084,5361.221632,4323,1081,phoneme,emb_cosine,64,0,cosine,embedding,cosine,embedding,0.05449700355529785,0.0020275115966796875,0.5256059169769287
0.9000925069380203,0.2213644216186951,0.39554572105407715,1.1028563976287842,1.4984021186828613,10322.705408,4323,1081,phoneme,emb_cosine,128,0,cosine,embedding,cosine,embedding,0.05436205863952637,0.001909017562866211,1.038522481918335
0.9037927844588344,0.21433302658624698,0.40758395195007324,2.152773857116699,2.5603578090667725,20243.255296,4323,1081,phoneme,emb_cosine,256,0,cosine,embedding,cosine,embedding,0.05387592315673828,0.0019545555114746094,2.089017629623413
0.9176688251618872,0.18944887429385787,0.3170633316040039,0.21699929237365723,0.5340626239776611,769.378816,4323,1081,phoneme,full_tabicl,4323,1,none,none,,,,,
0.8029602220166513,0.41728681293239034,0.4827418327331543,0.9370667934417725,1.4198086261749268,1640.169472,4323,1081,phoneme,random,16,1,random,embedding,random,embedding,0.05486249923706055,0.6883368492126465,0.1865694522857666
0.8066604995374653,0.40083972964689585,0.3993551731109619,1.044454574584961,1.4438097476959229,2878.951424,4323,1081,phoneme,random,32,1,random,embedding,random,embedding,0.05375933647155762,0.6796677112579346,0.3031144142150879
0.820536540240518,0.37374386068974236,0.3958413600921631,1.2723758220672607,1.6682171821594238,5361.221632,4323,1081,phoneme,random,64,1,random,embedding,random,embedding,0.053571462631225586,0.6812479496002197,0.529726505279541
0.8334875115633672,0.35969398954086046,0.4510829448699951,1.7858307361602783,2.2369136810302734,10322.786304,4323,1081,phoneme,random,128,1,random,embedding,random,embedding,0.05398058891296387,0.6829016208648682,1.0413615703582764
0.8547641073080481,0.3377370320694972,0.39606595039367676,2.8405866622924805,3.2366526126861572,20243.255296,4323,1081,phoneme,random,256,1,random,embedding,random,embedding,0.054261207580566406,0.6864612102508545,2.091583728790283
0.9056429232192414,0.21581019626507675,0.4125027656555176,0.2554323673248291,0.6679351329803467,1640.602112,4323,1081,phoneme,raw_euclidean,16,1,euclidean,raw,euclidean,raw,0.05379438400268555,0.0018208026885986328,0.18069100379943848
0.8973172987974098,0.2121241363799794,0.4888269901275635,0.3735158443450928,0.8623428344726562,2879.384064,4323,1081,phoneme,raw_euclidean,32,1,euclidean,raw,euclidean,raw,0.05468416213989258,0.002106189727783203,0.29725003242492676
0.910268270120259,0.2024275092092493,0.39687252044677734,0.5912258625030518,0.9880983829498291,5361.654272,4323,1081,phoneme,raw_euclidean,64,1,euclidean,raw,euclidean,raw,0.05328655242919922,0.002317190170288086,0.5234880447387695
0.9148936170212766,0.20058507692406782,0.39496588706970215,1.1023046970367432,1.4972705841064453,10323.057152,4323,1081,phoneme,raw_euclidean,128,1,euclidean,raw,euclidean,raw,0.053154945373535156,0.0017459392547607422,1.0361003875732422
0.9130434782608695,0.1985881869573823,0.39761853218078613,2.1536612510681152,2.5512797832489014,20243.687936,4323,1081,phoneme,raw_euclidean,256,1,euclidean,raw,euclidean,raw,0.05224132537841797,0.0018100738525390625,2.087420701980591
0.9056429232192414,0.21787572423602836,0.3979170322418213,0.2551445960998535,0.6530616283416748,1640.602112,4323,1081,phoneme,raw_cosine,16,1,cosine,raw,cosine,raw,0.05328655242919922,0.001752614974975586,0.18007636070251465
0.9047178538390379,0.19909547994565083,0.49625682830810547,0.37204432487487793,0.8683011531829834,2879.384064,4323,1081,phoneme,raw_cosine,32,1,cosine,raw,cosine,raw,0.053412675857543945,0.0021076202392578125,0.29683899879455566
0.9111933395004626,0.20120896447342973,0.452284574508667,0.5909717082977295,1.0432562828063965,5361.654272,4323,1081,phoneme,raw_cosine,64,1,cosine,raw,cosine,raw,0.05414223670959473,0.002081632614135742,0.5230450630187988
0.9130434782608695,0.1990611467989015,0.394655704498291,1.1028282642364502,1.4974839687347412,10323.138048,4323,1081,phoneme,raw_cosine,128,1,cosine,raw,cosine,raw,0.05298638343811035,0.0019674301147460938,1.036238670349121
0.9111933395004626,0.195067743339219,0.39515233039855957,2.154214382171631,2.5493667125701904,20243.687936,4323,1081,phoneme,raw_cosine,256,1,cosine,raw,cosine,raw,0.05399799346923828,0.001954793930053711,2.086564779281616
0.9000925069380203,0.2269308091539685,0.40642571449279785,0.25166797637939453,0.6580936908721924,1640.169472,4323,1081,phoneme,emb_euclidean,16,1,euclidean,embedding,euclidean,embedding,0.05335283279418945,0.0018050670623779297,0.1828925609588623
0.910268270120259,0.20562034811860086,0.5070133209228516,0.3687252998352051,0.8757386207580566,2878.951424,4323,1081,phoneme,emb_euclidean,32,1,euclidean,embedding,euclidean,embedding,0.0534515380859375,0.0018050670623779297,0.29987621307373047
0.910268270120259,0.20455983546204315,0.41805458068847656,0.5885927677154541,1.0066473484039307,5361.221632,4323,1081,phoneme,emb_euclidean,64,1,euclidean,embedding,euclidean,embedding,0.052030086517333984,0.002405881881713867,0.5261797904968262
0.9121184088806661,0.19795425719917437,0.4013855457305908,1.1021037101745605,1.5034892559051514,10322.624512,4323,1081,phoneme,emb_euclidean,128,1,euclidean,embedding,euclidean,embedding,0.05443096160888672,0.0019431114196777344,1.0374722480773926
0.9148936170212766,0.19239785211044186,0.414426326751709,2.1526825428009033,2.5671088695526123,20243.255296,4323,1081,phoneme,emb_euclidean,256,1,euclidean,embedding,euclidean,embedding,0.05396628379821777,0.0019233226776123047,2.089128255844116
0.9000925069380203,0.22744411680676632,0.399580717086792,0.2515082359313965,0.6510889530181885,1640.169472,4323,1081,phoneme,emb_cosine,16,1,cosine,embedding,cosine,embedding,0.05365467071533203,0.0017240047454833984,0.18245959281921387
0.910268270120259,0.2063965073521662,0.4942300319671631,0.3694956302642822,0.8637256622314453,2878.951424,4323,1081,phoneme,emb_cosine,32,1,cosine,embedding,cosine,embedding,0.05570507049560547,0.0017693042755126953,0.29937314987182617
0.9084181313598519,0.20379910406469093,0.41390228271484375,0.5907497406005859,1.0046520233154297,5361.221632,4323,1081,phoneme,emb_cosine,64,1,cosine,embedding,cosine,embedding,0.05480241775512695,0.002210855484008789,0.5255210399627686
0.9121184088806661,0.19845105800364887,0.45041513442993164,1.1020622253417969,1.5524773597717285,10322.705408,4323,1081,phoneme,emb_cosine,128,1,cosine,embedding,cosine,embedding,0.05359172821044922,0.0017554759979248047,1.0387153625488281
0.9148936170212766,0.19299970922031703,0.4002070426940918,2.1531903743743896,2.5533974170684814,20243.255296,4323,1081,phoneme,emb_cosine,256,1,cosine,embedding,cosine,embedding,0.05454730987548828,0.0019249916076660156,2.088881731033325
0.9213691026827012,0.18890016617325747,0.31883835792541504,0.21865057945251465,0.5374889373779297,769.378816,4323,1081,phoneme,full_tabicl,4323,2,none,none,,,,,
0.8011100832562442,0.40409206226259686,0.4973936080932617,0.9338128566741943,1.431206464767456,1640.169472,4323,1081,phoneme,random,16,2,random,embedding,random,embedding,0.05395317077636719,0.6855545043945312,0.18632268905639648
0.8177613320999075,0.37496438342758004,0.39560461044311523,1.0444297790527344,1.4400343894958496,2878.951424,4323,1081,phoneme,random,32,2,random,embedding,random,embedding,0.05369687080383301,0.6798770427703857,0.30304908752441406
0.8344125809435707,0.34818106680094024,0.3892180919647217,1.2731513977050781,1.6623694896697998,5361.221632,4323,1081,phoneme,random,64,2,random,embedding,random,embedding,0.05381631851196289,0.6816492080688477,0.5296704769134521
0.8325624421831638,0.33481656807445137,0.3922085762023926,1.785505771636963,2.1777143478393555,10322.786304,4323,1081,phoneme,random,128,2,random,embedding,random,embedding,0.05373573303222656,0.6823906898498535,1.0414974689483643
0.851063829787234,0.32172229142061154,0.4202847480773926,2.8980302810668945,3.318315029144287,20243.255296,4323,1081,phoneme,random,256,2,random,embedding,random,embedding,0.05392122268676758,0.7447617053985596,2.0915582180023193
0.9158186864014801,0.22263399672533588,0.40470314025878906,0.2556779384613037,0.6603810787200928,1640.602112,4323,1081,phoneme,raw_euclidean,16,2,euclidean,raw,euclidean,raw,0.05370521545410156,0.0019996166229248047,0.18044662475585938
0.9121184088806661,0.20574307410358067,0.4905052185058594,0.37363576889038086,0.8641409873962402,2879.384064,4323,1081,phoneme,raw_euclidean,32,2,euclidean,raw,euclidean,raw,0.05440354347229004,0.0021288394927978516,0.2971618175506592
0.9121184088806661,0.1948572577754839,0.39071083068847656,0.591179609298706,0.9818904399871826,5361.654272,4323,1081,phoneme,raw_euclidean,64,2,euclidean,raw,euclidean,raw,0.05337786674499512,0.0022764205932617188,0.5233879089355469
0.9074930619796485,0.19457964757632135,0.40550875663757324,1.104386806488037,1.5098955631256104,10323.057152,4323,1081,phoneme,raw_euclidean,128,2,euclidean,raw,euclidean,raw,0.054097652435302734,0.0017535686492919922,1.03715181350708
0.9121184088806661,0.19567400764861712,0.40241289138793945,2.154757499694824,2.5571703910827637,20243.687936,4323,1081,phoneme,raw_euclidean,256,2,euclidean,raw,euclidean,raw,0.053324222564697266,0.0018162727355957031,2.0875155925750732
0.9148936170212766,0.2325293226927362,0.41101551055908203,0.25527143478393555,0.6662869453430176,1640.602112,4323,1081,phoneme,raw_cosine,16,2,cosine,raw,cosine,raw,0.05328631401062012,0.0017368793487548828,0.18005084991455078
0.9130434782608695,0.21130583711917555,0.48812437057495117,0.37392354011535645,0.8620479106903076,2879.384064,4323,1081,phoneme,raw_cosine,32,2,cosine,raw,cosine,raw,0.05498242378234863,0.0021262168884277344,0.2968266010284424
0.9148936170212766,0.2024522032209222,0.39529848098754883,0.5906345844268799,0.9859330654144287,5361.654272,4323,1081,phoneme,raw_cosine,64,2,cosine,raw,cosine,raw,0.053240299224853516,0.002073049545288086,0.5231564044952393
0.910268270120259,0.19824941438000787,0.40270042419433594,1.1028132438659668,1.5055136680603027,10323.138048,4323,1081,phoneme,raw_cosine,128,2,cosine,raw,cosine,raw,0.053340911865234375,0.0017368793487548828,1.0365238189697266
0.9176688251618872,0.19092353112242408,0.3962364196777344,2.152986764907837,2.5492231845855713,20243.687936,4323,1081,phoneme,raw_cosine,256,2,cosine,raw,cosine,raw,0.05299186706542969,0.001760721206665039,2.0865590572357178
0.9047178538390379,0.2285213351461848,0.4667479991912842,0.2519228458404541,0.7186708450317383,1640.169472,4323,1081,phoneme,emb_euclidean,16,2,euclidean,embedding,euclidean,embedding,0.05360698699951172,0.0020036697387695312,0.18305659294128418
0.9130434782608695,0.20294537722168426,0.49021077156066895,0.3698430061340332,0.8600537776947021,2878.951424,4323,1081,phoneme,emb_euclidean,32,2,euclidean,embedding,euclidean,embedding,0.05480360984802246,0.0017571449279785156,0.29999589920043945
0.913968547641073,0.19543500231363228,0.40213656425476074,0.5898079872131348,0.9919445514678955,5361.221632,4323,1081,phoneme,emb_euclidean,64,2,euclidean,embedding,euclidean,embedding,0.05412602424621582,0.002268075942993164,0.5260617733001709
0.9148936170212766,0.1924672302764074,0.3992319107055664,1.1021702289581299,1.5014021396636963,10322.624512,4323,1081,phoneme,emb_euclidean,128,2,euclidean,embedding,euclidean,embedding,0.05377006530761719,0.0017986297607421875,1.0388860702514648
0.9167437557816837,0.1892552741843437,0.40500783920288086,2.1530559062957764,2.5580637454986572,20243.255296,4323,1081,phoneme,emb_euclidean,256,2,euclidean,embedding,euclidean,embedding,0.054026126861572266,0.001786947250366211,2.089409589767456
0.9047178538390379,0.23074514763601947,0.4031951427459717,0.2508275508880615,0.6540226936340332,1640.169472,4323,1081,phoneme,emb_cosine,16,2,cosine,embedding,cosine,embedding,0.0537109375,0.0019464492797851562,0.18209004402160645
0.9111933395004626,0.20129517225069246,0.5169687271118164,0.36940693855285645,0.8863756656646729,2878.951424,4323,1081,phoneme,emb_cosine,32,2,cosine,embedding,cosine,embedding,0.05554485321044922,0.0017819404602050781,0.29926085472106934
0.9148936170212766,0.19497346765096343,0.4212510585784912,0.5891754627227783,1.0104265213012695,5361.221632,4323,1081,phoneme,emb_cosine,64,2,cosine,embedding,cosine,embedding,0.05373573303222656,0.002023935317993164,0.5256457328796387
0.9148936170212766,0.19280996517440466,0.410750150680542,1.1021723747253418,1.5129225254058838,10322.705408,4323,1081,phoneme,emb_cosine,128,2,cosine,embedding,cosine,embedding,0.05364847183227539,0.0017790794372558594,1.0388052463531494
0.9176688251618872,0.18888877186588113,0.41544032096862793,2.152437925338745,2.567878246307373,20243.255296,4323,1081,phoneme,emb_cosine,256,2,cosine,embedding,cosine,embedding,0.05414891242980957,0.0017650127410888672,2.088831663131714
0.9241443108233117,0.16891574314433258,0.32320594787597656,0.21736550331115723,0.5405714511871338,769.378816,4323,1081,phoneme,full_tabicl,4323,3,none,none,,,,,
0.7983348751156337,0.4046449835055699,0.4851558208465576,0.9342577457427979,1.4194135665893555,1640.169472,4323,1081,phoneme,random,16,3,random,embedding,random,embedding,0.054796457290649414,0.6855416297912598,0.18646979331970215
0.820536540240518,0.3746920291326441,0.4489412307739258,1.0457432270050049,1.4946844577789307,2878.951424,4323,1081,phoneme,random,32,3,random,embedding,random,embedding,0.05407094955444336,0.6800539493560791,0.3033769130706787
0.8325624421831638,0.34529438810326896,0.3887665271759033,1.2727301120758057,1.661496639251709,5361.221632,4323,1081,phoneme,random,64,3,random,embedding,random,embedding,0.0535738468170166,0.6813578605651855,0.5299179553985596
0.851063829787234,0.3231672727480786,0.3974900245666504,1.7861053943634033,2.1835954189300537,10322.786304,4323,1081,phoneme,random,128,3,random,embedding,random,embedding,0.05385994911193848,0.6830430030822754,1.041335105895996
0.8658649398704903,0.30427250845374343,0.4005441665649414,2.8396177291870117,3.240161895751953,20243.255296,4323,1081,phoneme,random,256,3,random,embedding,random,embedding,0.05390024185180664,0.6865370273590088,2.091343879699707
0.9167437557816837,0.2057487756942345,0.4241671562194824,0.2554891109466553,0.6796562671661377,1640.602112,4323,1081,phoneme,raw_euclidean,16,3,euclidean,raw,euclidean,raw,0.054032087326049805,0.0017809867858886719,0.18053078651428223
0.9148936170212766,0.19323846228222,0.505664587020874,0.3712313175201416,0.8768959045410156,2879.384064,4323,1081,phoneme,raw_euclidean,32,3,euclidean,raw,euclidean,raw,0.053682804107666016,0.002068758010864258,0.29689764976501465
0.9222941720629048,0.18610335607336764,0.3863513469696045,0.5914537906646729,0.9778051376342773,5361.654272,4323,1081,phoneme,raw_euclidean,64,3,euclidean,raw,euclidean,raw,0.0533452033996582,0.0022840499877929688,0.5234920978546143
0.9195189639222942,0.18456597605018085,0.38726353645324707,1.1051015853881836,1.4923651218414307,10323.057152,4323,1081,phoneme,raw_euclidean,128,3,euclidean,raw,euclidean,raw,0.054795265197753906,0.0018014907836914062,1.036893367767334
0.9204440333024977,0.18146634400139677,0.39008450508117676,2.1527092456817627,2.5427937507629395,20243.687936,4323,1081,phoneme,raw_euclidean,256,3,euclidean,raw,euclidean,raw,0.052117109298706055,0.0019795894622802734,2.0873725414276123
0.9111933395004626,0.2026635162802716,0.4689028263092041,0.2551755905151367,0.7240784168243408,1640.602112,4323,1081,phoneme,raw_cosine,16,3,cosine,raw,cosine,raw,0.05332541465759277,0.0017693042755126953,0.18033123016357422
0.9158186864014801,0.19258376843498107,0.48876476287841797,0.37192797660827637,0.8606927394866943,2879.384064,4323,1081,phoneme,raw_cosine,32,3,cosine,raw,cosine,raw,0.053327083587646484,0.0021054744720458984,0.2972581386566162
0.9195189639222942,0.18604015396196852,0.39003705978393555,0.5906920433044434,0.9807291030883789,5361.654272,4323,1081,phoneme,raw_cosine,64,3,cosine,raw,cosine,raw,0.05400967597961426,0.0022258758544921875,0.5228984355926514
0.9232192414431082,0.1850449181149555,0.39476680755615234,1.1045703887939453,1.4993371963500977,10323.138048,4323,1081,phoneme,raw_cosine,128,3,cosine,raw,cosine,raw,0.054792165756225586,0.0019276142120361328,1.0363802909851074
0.9167437557816837,0.18180444624731645,0.41586995124816895,2.153977870941162,2.569847822189331,20243.687936,4323,1081,phoneme,raw_cosine,256,3,cosine,raw,cosine,raw,0.05387425422668457,0.0019307136535644531,2.0865981578826904
